week_of_outbreak,state_ut,district,Cases,Deaths,day,mon,year,Latitude,Longitude,preci,LAI,Temp,Disease_Clean,date,Cases_lag1,Cases_lag2,Cases_lag4,Cases_MA_3w,Cases_SD_3w,Cases_WoW_change,Cases_EMA_3w,Weekly_Avg_Cases,Seasonality_Index,Cases_trend_4w,ALOS,Severity_Rate,Bed_Days,ICU_Required
9,Tamil Nadu,Thoothukudi,14,0.0,24,2,2012,8.8052602,78.1452745,0.0001395982142,6.0,308.415,Acute Diarrhoeal Disease,2012-02-27,19.0,15.0,,16.0,2.6457513110645907,-0.26315789473684215,16.125,16.0,0.875,-1.4,2.0,0.02,28.0,0.0
40,Tamil Nadu,Thoothukudi,20,0.0,30,9,2013,8.8052602,78.1452745,0.004823381798,5.0,318.776,Acute Diarrhoeal Disease,2013-10-07,14.0,19.0,20.0,17.666666666666668,3.214550253664318,0.4285714285714286,18.0625,20.4,0.9803921568627452,0.9999999999999979,2.0,0.02,40.0,0.0
18,Tamil Nadu,Thoothukudi,15,0.0,2,5,2018,8.8052602,78.1452745,0.06162917279,3.0,314.968,Acute Diarrhoeal Disease,2018-04-30,20.0,14.0,15.0,16.333333333333332,3.214550253664318,-0.25,16.53125,21.272727272727273,0.7051282051282051,-0.5999999999999994,2.0,0.02,30.0,0.0
8,Tamil Nadu,Thoothukudi,34,0.0,15,2,2019,8.8052602,78.1452745,0.2012647131,4.0,308.52500000000003,Acute Diarrhoeal Disease,2019-02-25,15.0,20.0,19.0,23.0,9.848857801796104,1.2666666666666666,25.265625,33.45454545454545,1.016304347826087,5.499999999999998,2.0,0.02,68.0,1.0
10,Tamil Nadu,Thoothukudi,55,0.0,1,3,2012,8.8052602,78.1452745,0.006415241047,7.0,312.02,Chikungunya,2012-03-05,,,,55.0,,,55.0,28.375,1.9383259911894273,,4.0,0.08,220.0,4.0
16,Tamil Nadu,Thoothukudi,12,0.0,17,4,2012,8.8052602,78.1452745,0.07551768305,5.0,311.975,Chikungunya,2012-04-16,55.0,,,33.5,30.405591591021544,-0.7818181818181819,33.5,38.5,0.3116883116883117,-42.99999999999999,4.0,0.08,48.0,1.0
32,Tamil Nadu,Thoothukudi,29,0.0,6,8,2017,8.8052602,78.1452745,0.09788972959,3.0,316.4866666,Chikungunya,2017-08-07,12.0,55.0,,32.0,21.656407827707714,1.4166666666666665,31.25,29.6,0.9797297297297297,-13.0,4.0,0.08,116.0,2.0
1,Tamil Nadu,Thoothukudi,42,0.0,1,1,2012,8.8052602,78.1452745,0.1555477508,10.0,298.6666666,Dengue,2012-01-02,,,,42.0,,,42.0,27.8,1.5107913669064748,,5.0,0.1,210.0,4.0
20,Tamil Nadu,Thoothukudi,21,0.0,18,5,2012,8.8052602,78.1452745,0.07773494995,6.0,314.18,Dengue,2012-05-14,42.0,,,31.5,14.849242404917497,-0.5,31.5,207.0,0.10144927536231885,-21.000000000000004,5.0,0.1,105.0,2.0
30,Tamil Nadu,Thoothukudi,17,0.0,20,7,2012,8.8052602,78.1452745,0.06364257279,4.0,314.46,Dengue,2012-07-23,21.0,42.0,,26.666666666666668,13.428824718989125,-0.19047619047619047,24.25,28.0,0.6071428571428571,-12.500000000000009,5.0,0.1,85.0,2.0
35,Tamil Nadu,Thoothukudi,12,0.0,23,8,2013,8.8052602,78.1452745,0.05777245412,4.0,315.25333340000003,Dengue,2013-09-02,17.0,21.0,,16.666666666666668,4.509249752822898,-0.2941176470588235,18.125,17.0,0.7058823529411765,-9.400000000000002,5.0,0.1,60.0,1.0
20,Tamil Nadu,Tiruchirapalli,29,0.0,14,5,2010,10.8219673,78.6830614,0.03043903458,7.0,310.54,Acute Diarrhoeal Disease,2010-05-17,,,,29.0,,,29.0,25.25,1.1485148514851484,,2.0,0.02,58.0,1.0
19,Tamil Nadu,Tiruchirapalli,85,0.0,6,5,2012,10.8219673,78.6830614,0.255457975,7.0,310.115,Acute Diarrhoeal Disease,2012-05-07,29.0,,,57.0,39.59797974644666,1.9310344827586206,57.0,31.0,2.7419354838709675,55.99999999999998,2.0,0.02,170.0,2.0
20,Tamil Nadu,Tiruchirapalli,80,0.0,14,5,2012,10.8219673,78.6830614,0.1663623687,8.0,309.708,Acute Diarrhoeal Disease,2012-05-14,85.0,29.0,,64.66666666666667,30.98924544633724,-0.05882352941176472,68.5,25.25,3.1683168316831685,25.500000000000007,2.0,0.02,160.0,2.0
37,Tamil Nadu,Tiruchirapalli,19,0.0,7,9,2012,10.8219673,78.6830614,0.07175662206,8.0,309.90000000000003,Acute Diarrhoeal Disease,2012-09-10,80.0,85.0,,61.333333333333336,36.74688195389281,-0.7625,43.75,17.75,1.0704225352112675,-3.499999999999992,2.0,0.02,38.0,0.0
15,Tamil Nadu,Tiruchirapalli,15,0.0,4,4,2013,10.8219673,78.6830614,0.01382630121,5.0,315.185,Acute Diarrhoeal Disease,2013-04-15,19.0,80.0,29.0,38.0,36.428011200173955,-0.21052631578947367,29.375,15.285714285714286,0.9813084112149533,-27.099999999999994,2.0,0.02,30.0,0.0
39,Tamil Nadu,Tiruchirapalli,18,0.0,25,9,2015,10.8219673,78.6830614,0.2222987456,7.0,310.745,Acute Diarrhoeal Disease,2015-09-28,15.0,19.0,85.0,17.333333333333332,2.0816659994658617,0.19999999999999996,23.6875,23.666666666666668,0.7605633802816901,-19.000000000000007,2.0,0.02,36.0,0.0
24,Tamil Nadu,Tiruchirapalli,17,0.0,2,6,2018,10.8219673,78.6830614,0.02972300449,7.0,310.38,Acute Diarrhoeal Disease,2018-06-11,18.0,15.0,80.0,16.666666666666668,1.5275252316515713,-0.05555555555555558,20.34375,30.666666666666668,0.5543478260869565,-0.30000000000000016,2.0,0.02,34.0,0.0
16,Tamil Nadu,Tiruchirapalli,29,0.0,16,4,2012,10.8219673,78.6830614,0.01557259856,6.0,316.05,Chikungunya,2012-04-16,,,,29.0,,,29.0,38.5,0.7532467532467533,,4.0,0.08,116.0,2.0
33,Tamil Nadu,Tiruchirapalli,20,0.0,18,8,2012,10.8219673,78.6830614,0.1723455923,7.0,307.92,Chikungunya,2012-08-13,29.0,,,24.5,6.363961030678928,-0.31034482758620685,24.5,42.142857142857146,0.47457627118644063,-9.000000000000004,4.0,0.08,80.0,2.0
39,Tamil Nadu,Tiruchirapalli,45,0.0,27,9,2012,10.8219673,78.6830614,0.07849861396,8.0,308.635,Chikungunya,2012-09-24,20.0,29.0,,31.333333333333332,12.662279942148386,1.25,34.75,34.77777777777778,1.293929712460064,7.999999999999994,4.0,0.08,180.0,4.0
5,Tamil Nadu,Tiruchirapalli,13,0.0,25,1,2015,10.8219673,78.6830614,0.04722714527,7.0,304.3,Chikungunya,2015-02-02,45.0,20.0,,26.0,16.822603841260722,-0.7111111111111111,23.875,17.5,0.7428571428571429,-2.300000000000003,4.0,0.08,52.0,1.0
8,Tamil Nadu,Tiruchirapalli,23,0.0,18,2,2018,10.8219673,78.6830614,0.0134968099,7.0,308.73,Chikungunya,2018-02-19,13.0,45.0,29.0,27.0,16.3707055437449,0.7692307692307692,23.4375,37.5,0.6133333333333333,-2.299999999999993,4.0,0.08,92.0,2.0
22,Tamil Nadu,Tiruchirapalli,31,0.0,31,5,2018,10.8219673,78.6830614,0.137969752,8.0,310.38,Chikungunya,2018-05-28,23.0,13.0,20.0,22.333333333333332,9.018499505645789,0.34782608695652173,27.21875,55.0,0.5636363636363636,-3.2000000000000033,4.0,0.08,124.0,2.0
19,Tamil Nadu,Tiruchirapalli,14,1.0,5,5,2012,10.8219673,78.6830614,0.245743166,7.0,310.416,Cholera,2012-05-07,,,,14.0,,,14.0,39.666666666666664,0.35294117647058826,,3.0,0.05,42.0,1.0
41,Tamil Nadu,Tiruchirapalli,16,0.0,14,10,2011,10.8219673,78.6830614,0.678364012,12.0,304.6733334,Dengue,2011-10-10,,,,16.0,,,16.0,32.42857142857143,0.49339207048458145,,5.0,0.1,80.0,2.0
24,Tamil Nadu,Tiruchirapalli,15,0.0,9,6,2012,10.8219673,78.6830614,0.02611264208,7.0,313.4733334,Dengue,2012-06-11,16.0,,,15.5,0.7071067811865476,-0.0625,15.5,18.875,0.7947019867549668,-1.000000000000002,5.0,0.1,75.0,2.0
24,Tamil Nadu,Tiruchirapalli,12,0.0,14,6,2012,10.8219673,78.6830614,0.0500343412,6.0,310.81,Dengue,2012-06-11,15.0,16.0,,14.333333333333334,2.081665999466133,-0.19999999999999996,13.75,18.875,0.6357615894039735,-1.9999999999999996,5.0,0.1,60.0,1.0
38,Tamil Nadu,Tiruchirapalli,16,0.0,18,9,2012,10.8219673,78.6830614,0.1619635349,9.0,309.04400000000004,Dengue,2012-09-17,12.0,15.0,,14.333333333333334,2.081665999466133,0.33333333333333326,14.875,22.166666666666668,0.7218045112781954,-0.3000000000000005,5.0,0.1,80.0,2.0
3,Tamil Nadu,Tiruchirapalli,26,0.0,9,1,2015,10.8219673,78.6830614,0.04219313827,7.0,302.6,Dengue,2015-01-19,16.0,12.0,16.0,18.0,7.211102550927978,0.625,20.4375,36.666666666666664,0.7090909090909091,3.6999999999999975,5.0,0.1,130.0,3.0
18,Tamil Nadu,Tiruchirapalli,32,0.0,21,4,2015,10.8219673,78.6830614,0.1890576,5.0,306.92,Dengue,2015-05-04,26.0,16.0,15.0,24.666666666666668,8.082903768654761,0.23076923076923084,26.21875,28.0,1.1428571428571428,7.0,5.0,0.1,160.0,3.0
18,Tamil Nadu,Tiruchirapalli,24,0.0,5,4,2015,10.8219673,78.6830614,0.07376734164,6.0,312.376,Dengue,2015-05-04,32.0,26.0,12.0,27.333333333333332,4.1633319989322635,-0.25,25.109375,28.0,0.8571428571428571,2.9999999999999982,5.0,0.1,120.0,2.0
25,Tamil Nadu,Tiruchirapalli,11,0.0,8,6,2015,10.8219673,78.6830614,0.1777859728,10.0,309.8933334,Dengue,2015-06-22,24.0,32.0,16.0,22.333333333333332,10.598742063723096,-0.5416666666666667,18.0546875,33.0,0.3333333333333333,-5.300000000000001,5.0,0.1,55.0,1.0
40,Tamil Nadu,Tiruchirapalli,11,0.0,27,9,2016,10.8219673,78.6830614,0.0047640781,7.0,310.944,Dengue,2016-10-03,11.0,24.0,26.0,15.333333333333334,7.505553499465133,0.0,14.52734375,23.375,0.47058823529411764,-7.599999999999999,5.0,0.1,55.0,1.0
24,Tamil Nadu,Tiruchirapalli,19,0.0,16,6,2017,10.8219673,78.6830614,0.1358727892,5.0,312.3866666,Dengue,2017-06-12,11.0,11.0,32.0,13.666666666666666,4.618802153517004,0.7272727272727273,16.763671875,18.875,1.0066225165562914,-1.5000000000000004,5.0,0.1,95.0,2.0
23,Tamil Nadu,Tiruchirappalli,7,0.0,6,6,2022,10.7992254,78.6811423,0.05825984009,9.0,308.19,Acute Diarrhoeal Disease,2022-06-06,,,,7.0,,,7.0,25.5,0.27450980392156865,,2.0,0.02,14.0,0.0
23,Tamil Nadu,Tiruchirappalli,17,0.0,6,6,2022,10.7992254,78.6811423,0.05825984009,9.0,308.19,Acute Diarrhoeal Disease,2022-06-06,7.0,,,12.0,7.0710678118654755,1.4285714285714284,12.0,25.5,0.6666666666666666,9.999999999999996,2.0,0.02,34.0,0.0
40,Tamil Nadu,Tiruchirappalli,8,0.0,24,9,2009,10.7992254,78.6811423,0.5714350858,9.0,305.684,Chikungunya,2009-10-05,,,,8.0,,,8.0,21.25,0.3764705882352941,,4.0,0.08,32.0,1.0
15,Tamil Nadu,Tiruchirappalli,34,0.0,14,4,2012,10.7992254,78.6811423,0.01526588756,9.0,313.5,Chikungunya,2012-04-09,8.0,,,21.0,18.384776310850235,3.25,21.0,34.0,1.0,25.999999999999993,4.0,0.08,136.0,3.0
13,Tamil Nadu,Tiruchirappalli,16,0.0,30,3,2013,10.7992254,78.6811423,0.02763373048,9.0,314.192,Chikungunya,2013-04-01,34.0,8.0,,19.333333333333332,13.316656236958787,-0.5294117647058824,18.5,22.75,0.7032967032967034,4.0000000000000036,4.0,0.08,64.0,1.0
14,Tamil Nadu,Tiruchirappalli,11,0.0,28,3,2013,10.7992254,78.6811423,0.01754858152,7.0,315.628,Chikungunya,2013-04-08,16.0,34.0,,20.333333333333332,12.096831541082704,-0.3125,14.75,18.333333333333332,0.6000000000000001,-0.9000000000000002,4.0,0.08,44.0,1.0
5,Tamil Nadu,Tiruchirappalli,22,0.0,29,1,2014,10.7992254,78.6811423,0.02187047771,8.0,304.436,Chikungunya,2014-02-03,11.0,16.0,8.0,16.333333333333332,5.507570547286103,1.0,18.375,17.5,1.2571428571428571,-4.1,4.0,0.08,88.0,2.0
23,Tamil Nadu,Tiruchirappalli,37,0.0,6,6,2014,10.7992254,78.6811423,0.1879498449,9.0,309.87,Chikungunya,2014-06-09,22.0,11.0,34.0,23.333333333333332,13.051181300301263,0.6818181818181819,27.6875,24.2,1.5289256198347108,7.3999999999999995,4.0,0.08,148.0,3.0
27,Tamil Nadu,Tiruchirappalli,19,0.0,2,7,2014,10.7992254,78.6811423,0.1672357026,6.0,314.40000000000003,Chikungunya,2014-07-07,37.0,22.0,16.0,26.0,9.643650760992955,-0.4864864864864865,23.34375,23.625,0.8042328042328042,3.900000000000002,4.0,0.08,76.0,2.0
29,Tamil Nadu,Tiruchirappalli,13,0.0,17,7,2013,10.7992254,78.6811423,0.0353640941,4.0,316.02,Cholera,2013-07-22,,,,13.0,,,13.0,13.0,1.0,,3.0,0.05,39.0,1.0
23,Tamil Nadu,Tiruchirappalli,17,0.0,6,6,2022,10.7992254,78.6811423,0.05825984009,9.0,308.19,Cholera,2022-06-06,13.0,,,15.0,2.8284271247461903,0.3076923076923077,15.0,15.0,1.1333333333333333,3.999999999999997,3.0,0.05,51.0,1.0
25,Tamil Nadu,Tirunelveli,36,0.0,17,6,2010,8.7284271,77.7112925,0.7543232993,9.0,308.2133334,Acute Diarrhoeal Disease,2010-06-21,,,,36.0,,,36.0,28.916666666666668,1.2449567723342938,,2.0,0.02,72.0,1.0
26,Tamil Nadu,Tirunelveli,11,0.0,10,6,2012,8.7284271,77.7112925,0.03784565483,4.0,308.2133334,Acute Diarrhoeal Disease,2012-06-25,36.0,,,23.5,17.67766952966369,-0.6944444444444444,23.5,32.857142857142854,0.3347826086956522,-25.000000000000004,2.0,0.02,22.0,0.0
6,Tamil Nadu,Tirunelveli,32,0.0,4,2,2014,8.7284271,77.7112925,0.04096906064,16.0,303.81333340000003,Acute Diarrhoeal Disease,2014-02-10,11.0,36.0,,26.333333333333332,13.428824718989125,1.9090909090909092,27.75,21.75,1.471264367816092,-2.000000000000009,2.0,0.02,64.0,1.0
39,Tamil Nadu,Tirunelveli,19,0.0,22,9,2015,8.7284271,77.7112925,0.03827807289,9.0,309.8933334,Acute Diarrhoeal Disease,2015-09-28,32.0,11.0,,20.666666666666668,10.598742063723098,-0.40625,23.375,23.666666666666668,0.8028169014084506,-3.0,2.0,0.02,38.0,0.0
14,Tamil Nadu,Tirunelveli,12,0.0,27,3,2017,8.7284271,77.7112925,0.01638806454,10.0,312.56,Acute Diarrhoeal Disease,2017-04-03,19.0,32.0,36.0,21.0,10.14889156509222,-0.368421052631579,17.6875,30.0,0.4,-0.9999999999999971,2.0,0.02,24.0,0.0
35,Tamil Nadu,Tirunelveli,17,0.0,27,8,2009,8.7284271,77.7112925,0.09101110964,5.0,312.8,Chikungunya,2009-08-31,,,,17.0,,,17.0,25.333333333333332,0.6710526315789473,,4.0,0.08,68.0,1.0
3,Tamil Nadu,Tirunelveli,45,0.0,16,1,2013,8.7284271,77.7112925,0.002963815897,9.0,302.39,Chikungunya,2013-01-21,17.0,,,31.0,19.79898987322333,1.6470588235294117,31.0,29.333333333333332,1.5340909090909092,27.999999999999993,4.0,0.08,180.0,4.0
4,Tamil Nadu,Tirunelveli,51,0.0,13,1,2013,8.7284271,77.7112925,0.2726167614,15.0,301.425,Chikungunya,2013-01-28,45.0,17.0,,37.666666666666664,18.147543451754935,0.1333333333333333,41.0,36.5,1.3972602739726028,17.0,4.0,0.08,204.0,4.0
7,Tamil Nadu,Tirunelveli,28,0.0,5,2,2013,8.7284271,77.7112925,0.004292547772,15.0,305.068,Chikungunya,2013-02-18,51.0,45.0,,41.333333333333336,11.930353445448858,-0.4509803921568627,34.5,43.5,0.6436781609195402,3.9000000000000026,4.0,0.08,112.0,2.0
24,Tamil Nadu,Tirunelveli,4,0.0,8,6,2020,8.7284271,77.7112925,0.1544300263,9.0,312.72,Chikungunya,2020-06-15,28.0,51.0,17.0,27.666666666666668,23.501772982763097,-0.8571428571428572,19.25,9.0,0.4444444444444444,-14.599999999999996,4.0,0.08,16.0,0.0
10,Tamil Nadu,Tirunelveli,104,2.0,3,3,2011,8.7284271,77.7112925,0.087986142,11.0,305.67,Cholera,2011-03-07,,,,104.0,,,104.0,104.0,1.0,,3.0,0.05,312.0,5.0
17,Tamil Nadu,Tirunelveli,13,0.0,18,4,2011,8.7284271,77.7112925,0.09876300738,9.0,307.04400000000004,Cholera,2011-04-25,104.0,,,58.5,64.34671708797582,-0.875,58.5,13.0,1.0,-90.99999999999997,3.0,0.05,39.0,1.0
51,Tamil Nadu,Tirunelveli,1,0.0,20,12,2019,8.7284271,77.7112925,0.3583284273,12.0,299.91,Cholera,2019-12-23,13.0,104.0,,39.333333333333336,56.32347053700911,-0.9230769230769231,29.75,10.0,0.1,-51.49999999999999,3.0,0.05,3.0,0.0
21,Tamil Nadu,Tirunelveli,16,0.0,21,5,2011,8.7284271,77.7112925,0.02563029155,10.0,308.03200000000004,Dengue,2011-05-23,,,,16.0,,,16.0,100.0,0.16,,5.0,0.1,80.0,2.0
19,Tamil Nadu,Tirunelveli,188,12.0,18,4,2012,8.7284271,77.7112925,0.07157962327,8.0,314.2,Dengue,2012-05-07,16.0,,,102.0,121.62236636408618,10.75,102.0,57.5,3.2695652173913046,171.99999999999997,5.0,0.1,940.0,19.0
20,Tamil Nadu,Tirunelveli,393,24.0,18,4,2012,8.7284271,77.7112925,0.07157962327,8.0,314.2,Dengue,2012-05-14,188.0,16.0,,199.0,188.7405626779787,1.0904255319148937,247.5,207.0,1.8985507246376812,188.5,5.0,0.1,1965.0,39.0
21,Tamil Nadu,Tirunelveli,343,8.0,18,4,2012,8.7284271,77.7112925,0.07157962327,8.0,314.2,Dengue,2012-05-21,393.0,188.0,,308.0,106.88779163215975,-0.12722646310432573,295.25,100.0,3.43,118.60000000000001,5.0,0.1,1715.0,34.0
22,Tamil Nadu,Tirunelveli,303,0.0,18,4,2012,8.7284271,77.7112925,0.07157962327,8.0,314.2,Dengue,2012-05-28,343.0,393.0,16.0,346.3333333333333,45.09249752822894,-0.11661807580174932,299.125,90.6,3.3443708609271527,29.50000000000002,5.0,0.1,1515.0,30.0
23,Tamil Nadu,Tirunelveli,326,0.0,18,4,2012,8.7284271,77.7112925,0.07157962327,8.0,314.2,Dengue,2012-06-04,303.0,343.0,188.0,324.0,20.074859899884704,0.07590759075907583,312.5625,72.14285714285714,4.518811881188119,-24.09999999999999,5.0,0.1,1630.0,33.0
50,Tamil Nadu,Tirunelveli,85,3.0,14,9,2015,8.7284271,77.7112925,0.06792298863,9.0,308.92,Dengue,2015-12-14,326.0,303.0,393.0,238.0,133.0,-0.7392638036809815,198.78125,48.0,1.7708333333333333,-75.1,5.0,0.1,425.0,8.0
4,Tamil Nadu,Tirunelveli,32,1.0,20,1,2016,8.7284271,77.7112925,0.0001528329676,18.0,301.7266666,Dengue,2016-01-25,85.0,326.0,343.0,147.66666666666666,156.69822377210704,-0.6235294117647059,115.390625,16.75,1.9104477611940298,-105.39999999999999,5.0,0.1,160.0,3.0
6,Tamil Nadu,Tirunelveli,13,1.0,2,2,2016,8.7284271,77.7112925,0.007543587547,9.0,300.14,Dengue,2016-02-08,32.0,85.0,303.0,43.333333333333336,37.313983080519954,-0.59375,64.1953125,27.0,0.48148148148148145,-99.20000000000003,5.0,0.1,65.0,1.0
7,Tamil Nadu,Tirunelveli,13,1.0,2,2,2016,8.7284271,77.7112925,0.007543587547,9.0,300.14,Dengue,2016-02-15,13.0,32.0,326.0,19.333333333333332,10.969655114602666,0.0,38.59765625,16.5,0.7878787878787878,-23.500000000000004,5.0,0.1,65.0,1.0
28,Tamil Nadu,Tirunelveli,37,0.0,15,7,2017,8.7284271,77.7112925,0.02591876574,3.0,309.56,Dengue,2017-07-10,13.0,13.0,85.0,21.0,13.856406460550845,1.8461538461538463,37.798828125,41.0,0.9024390243902439,1.4999999999999996,5.0,0.1,185.0,4.0
29,Tamil Nadu,Tirunelveli,37,1.0,17,7,2017,8.7284271,77.7112925,0.02525268231,3.0,308.2133334,Dengue,2017-07-17,37.0,13.0,32.0,29.0,13.856406460550858,0.0,37.3994140625,29.5,1.2542372881355932,9.6,5.0,0.1,185.0,4.0
13,Tamil Nadu,Tirunelveli,35,0.0,26,3,2019,8.7284271,77.7112925,0.02209664155,9.0,311.208,Dengue,2019-04-01,37.0,37.0,13.0,36.333333333333336,1.154700538377468,-0.05405405405405406,36.19970703125,34.0,1.0294117647058822,6.600000000000001,5.0,0.1,175.0,4.0
49,Tamil Nadu,Tirunelveli,14,0.0,3,12,2019,8.7284271,77.7112925,1.660338535,9.0,300.49,Dengue,2019-12-09,35.0,37.0,13.0,28.666666666666668,12.741009902410758,-0.6,25.099853515625,14.0,1.0,-7.1000000000000005,5.0,0.1,70.0,1.0
4,Tamil Nadu,Tirunelveli Sankarankovil,16,1.0,21,1,2015,8.7352443,77.6864945,0.01956942885,17.0,301.0733334,Dengue,2015-01-26,,,,16.0,,,16.0,16.75,0.9552238805970149,,5.0,0.1,80.0,2.0
3,Tamil Nadu,Tirunelveli- Sankarankovil,28,1.0,20,1,2016,8.7352443,77.6864945,0.0001528329676,18.0,301.7266666,Dengue,2016-01-18,,,,28.0,,,28.0,36.666666666666664,0.7636363636363637,,5.0,0.1,140.0,3.0
2,Tamil Nadu,Tirunelveli- Sankarankovil,142,1.0,12,1,2017,8.7352443,77.6864945,0.0006228565076,15.0,305.964,Dengue,2017-01-09,28.0,,,85.0,80.61017305526642,4.071428571428571,85.0,34.77777777777778,4.083067092651757,113.99999999999999,5.0,0.1,710.0,14.0
16,Tamil Nadu,Tirupattur,13,0.0,20,4,2018,12.490898,78.564709,0.02718676381,8.0,310.3666666,Acute Diarrhoeal Disease,2018-04-16,,,,13.0,,,13.0,19.666666666666668,0.6610169491525424,,2.0,0.02,26.0,0.0
23,Tamil Nadu,Tiruppur,25,0.0,5,6,2017,11.1017815,77.345192,0.3065164123,4.0,315.93333340000004,Acute Diarrhoeal Disease,2017-06-05,,,,25.0,,,25.0,25.5,0.9803921568627451,,2.0,0.02,50.0,0.0
5,Tamil Nadu,Tiruppur,23,0.0,3,2,2018,11.1017815,77.345192,4.51e-05,6.0,310.59000000000003,Acute Diarrhoeal Disease,2018-01-29,25.0,,,24.0,1.4142135623730951,-0.07999999999999996,24.0,15.25,1.5081967213114753,-2.0000000000000027,2.0,0.02,46.0,0.0
38,Tamil Nadu,Tiruppur,22,0.0,19,9,2018,11.1017815,77.345192,0.1093620474,4.0,312.02,Chikungunya,2018-09-17,,,,22.0,,,22.0,31.666666666666668,0.6947368421052631,,4.0,0.08,88.0,2.0
18,Tamil Nadu,Tiruvallur,28,0.0,5,5,2016,13.1394221,79.9070839,0.00443689115,7.0,313.128,Acute Diarrhoeal Disease,2016-05-02,,,,28.0,,,28.0,21.272727272727273,1.3162393162393162,,2.0,0.02,56.0,1.0
25,Tamil Nadu,Tiruvallur,14,0.0,22,6,2017,13.1394221,79.9070839,0.2430307088,7.0,309.98,Acute Diarrhoeal Disease,2017-06-19,28.0,,,21.0,9.899494936611665,-0.5,21.0,28.916666666666668,0.484149855907781,-14.000000000000002,2.0,0.02,28.0,0.0
27,Tamil Nadu,Tiruvallur,11,0.0,6,7,2019,13.1394221,79.9070839,0.05142898177,5.0,312.88,Acute Diarrhoeal Disease,2019-07-08,14.0,28.0,,17.666666666666668,9.073771725877467,-0.2142857142857143,16.0,27.4,0.40145985401459855,-8.5,2.0,0.02,22.0,0.0
49,Tamil Nadu,Tiruvallur,147,0.0,3,12,2021,13.1394221,79.9070839,0.86399891,7.5,302.06,Acute Diarrhoeal Disease,2021-12-06,11.0,14.0,,57.333333333333336,77.6680972686555,12.363636363636363,81.5,41.2,3.5679611650485437,35.4,2.0,0.02,294.0,3.0
49,Tamil Nadu,Tiruvallur,6,0.0,7,12,2021,13.1394221,79.9070839,0.05254252968,8.0,300.31,Acute Diarrhoeal Disease,2021-12-06,147.0,11.0,28.0,54.666666666666664,80.00208330620731,-0.9591836734693877,43.75,41.2,0.14563106796116504,11.200000000000006,2.0,0.02,12.0,0.0
51,Tamil Nadu,Tiruvallur,13,0.0,15,12,2021,13.1394221,79.9070839,0.225561643,8.0,299.74333340000004,Acute Diarrhoeal Disease,2021-12-20,6.0,147.0,14.0,55.333333333333336,79.46277954698874,1.1666666666666665,28.375,22.571428571428573,0.5759493670886076,-13.499999999999979,2.0,0.02,26.0,0.0
40,Tamil Nadu,Tiruvallur,47,0.0,7,10,2017,13.1394221,79.9070839,0.7070288885,7.5,308.01,Dengue,2017-10-02,,,,47.0,,,47.0,23.375,2.0106951871657754,,5.0,0.1,235.0,5.0
8,Tamil Nadu,Tiruvallur,17,0.0,16,2,2018,13.1394221,79.9070839,0.004817441641,9.0,305.68,Dengue,2018-02-19,47.0,,,32.0,21.213203435596427,-0.6382978723404256,32.0,21.0,0.8095238095238095,-30.000000000000004,5.0,0.1,85.0,2.0
52,Tamil Nadu,Tiruvannamalai,13,0.0,26,12,2009,12.22721295,79.07015555,0.2505485455,10.0,296.54,Acute Diarrhoeal Disease,2009-12-28,,,,13.0,,,13.0,14.666666666666666,0.8863636363636364,,2.0,0.02,26.0,0.0
15,Tamil Nadu,Tiruvannamalai,29,0.0,5,4,2010,12.22721295,79.07015555,0.008206570204,7.0,312.01,Acute Diarrhoeal Disease,2010-04-12,13.0,,,21.0,11.313708498984761,1.2307692307692308,21.0,15.285714285714286,1.8971962616822429,15.999999999999995,2.0,0.02,58.0,1.0
25,Tamil Nadu,Tiruvannamalai,10,0.0,13,6,2010,12.22721295,79.07015555,0.5326681065,7.0,305.58,Acute Diarrhoeal Disease,2010-06-21,29.0,13.0,,17.333333333333332,10.214368964029708,-0.6551724137931034,15.5,28.916666666666668,0.34582132564841495,-1.4999999999999971,2.0,0.02,20.0,0.0
28,Tamil Nadu,Tiruvannamalai,18,0.0,5,7,2010,12.22721295,79.07015555,0.2311447628,11.0,310.78000000000003,Acute Diarrhoeal Disease,2010-07-12,10.0,29.0,,19.0,9.539392014169456,0.8,16.75,31.071428571428573,0.5793103448275861,-0.39999999999999736,2.0,0.02,36.0,0.0
44,Tamil Nadu,Tiruvannamalai,35,0.0,22,10,2010,12.22721295,79.07015555,0.1619395694,13.0,304.91200000000003,Acute Diarrhoeal Disease,2010-11-01,18.0,10.0,13.0,21.0,12.767145334803704,0.9444444444444444,25.875,59.0,0.5932203389830508,2.5999999999999983,2.0,0.02,70.0,1.0
8,Tamil Nadu,Tiruvannamalai,22,0.0,26,2,2011,12.22721295,79.07015555,0.2452633783,10.0,302.415,Acute Diarrhoeal Disease,2011-02-21,35.0,18.0,29.0,25.0,8.888194417315589,-0.37142857142857144,23.9375,33.45454545454545,0.657608695652174,5.300000000000002,2.0,0.02,44.0,0.0
37,Tamil Nadu,Tiruvannamalai,11,0.0,16,9,2011,12.22721295,79.07015555,0.2335127029,10.0,306.3866666,Acute Diarrhoeal Disease,2011-09-12,22.0,35.0,10.0,22.666666666666668,12.013880860626733,-0.5,17.46875,17.75,0.6197183098591549,-3.399999999999994,2.0,0.02,22.0,0.0
